ALBACETE	CASAS_DE_JUAN_NÚÑEZ	CASAS_DE_JUAN_NUÑEZ	2151	AVDA._ALBACETE,_33	D	-1.560857	39.100792	1.199	0	0	0	0	1.119	0	0.595	0	0	0	0	0	0	0	0	0	GASOLINERAS_DEL_REY	P	dm	L-D:_07:00-23:00	L-D:_07:00-23:00_(A)
ALBACETE	CASAS-IBÁÑEZ	CASAS-IBAÑEZ	2200	CARRETERA_ALBACETE_KM._94	I	-1.477806	39.283944	1.239	0	0	1.369	0	1.149	1.209	0.699	0	0	0	0	0	0	0	0	0	CEPSA	P	dm	L-D:_07:00-21:00	L-D:_07:00-21:00_(A)
ALBACETE	CAUDETE	CAUDETE	2660	AUTOVIA_A-31_KM._172	D	-0.933861	38.721917	1.259	0	0	1.401	0	1.139	1.229	0	0	0	0	0	0	0	0	0	0	BP_OIL	P	dm	L-V:_07:00-15:00	Sin_datos
ALBACETE	CAUDETE	CAUDETE	2660	AVENIDA_VALENCIA_DE,_16	N	-0.982111	38.708944	1.249	0	0	1.391	0	1.129	1.199	0	0	0	0	0	0	0	0	0	0	GALP	P	dm	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	CAUDETE	CAUDETE	2660	CR_N-344_DIRC.VALENCIA,_KM.__118.3	N	-0.943	38.727472	1.279	0	0	1.421	0	1.15	1.239	0	0	0	0	0	0	0	0	0	0	BP_PARGA_I_PETROL_BAS_BEL	P	dm	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	CAUDETE	CAUDETE	2660	CARRETERA_N-344_KM._114,500	I	-0.974778	38.710861	0	0	0	0	0	1.044	0	0.634	0	0	0	0	0	0	0	0	0	TRANSPORTES_CAUDETE	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	CAUDETE	CAUDETE	2660	CARRETERA_D-12_ESTACION_KM._32	D	-0.971639	38.711694	1.169	0	0	0	0	1.049	0	0.669	0	0	0	0	0	0	0	0	0	VILA_Y_FAYOS_	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	CAUDETE	CAUDETE	2660	CR_N-330,_71,4	I	-0.955833	38.756417	1.259	0	0	1.379	0	1.179	1.239	0.809	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)
ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	CHINCHILLA_DE_MONTE-ARAGO	2520	AUTOVIA_A-31_KM._86	D	-1.758	38.937583	1.259	0	0	1.389	0	1.179	1.249	0	0	0	0	0	0	0.729	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)
ALBACETE	CHINCHILLA_DE_MONTE-ARAGÓN	CHINCHILLA_DE_MONTE-ARAGO	2520	AUTOVIA_A-31_KM._86	I	-1.757611	38.938611	1.259	0	0	1.389	0	1.179	1.249	0	0	0	0	0	0	0.729	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)
